,id,name,neighborhood_overview,host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price_$,minimum_nights,maximum_nights,maximum_maximum_nights,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,xgb_predict_avg,rf_predict_avg
987,51975044,Condo in Antwerpen · ★4.62 · 2 bedrooms · 2 beds · 2 baths,"My apartment is located in the heart of historic Antwerp. Within walking distance of the cathedral, the river, cozy terraces, museums, shops. Located in a car free pedestrian street.  A free parking is a few minutes by car. I'll take you to the parking lot when you arrive and leave.<br />Remember that you have to pay 3 € tourist tax per night and per person, this is to be paid separately, separate from airbnb.",318239401,,,33%,f,1,1,"Antwerpen, Vlaanderen, Belgium",Historisch Centrum,,51.22121,4.40031,Entire condo,Entire home/apt,4,,2 baths,,2.0,[],120.0,28,90,90,13,2,0,2022-02-13,2023-05-29,4.62,4.92,4.31,5.0,5.0,5.0,4.85,f,1,1,0,0,0.57,5.0,5.0
988,52014982,Home in Antwerpen · ★4.69 · 5 bedrooms · 8 beds · 3 baths,Please keep in mind that this is a calm neighbourhood so no loud music allowed after 10:30 pm,133352001,within an hour,100%,100%,t,1,1,"Antwerpen, Vlaanderen, Belgium",Deurne Noord,,51.23356,4.45496,Entire home,Entire home/apt,12,,3 baths,,8.0,[],514.0,2,365,1125,58,24,0,2021-10-03,2023-11-26,4.69,4.67,4.55,4.72,4.74,4.26,4.66,t,1,1,0,0,2.13,5.0,4.947368421052632
989,52026637,Condo in Antwerpen · ★4.56 · 1 bedroom · 1 bed · 1.5 baths,,421284339,a few days or more,0%,14%,f,1,1,,Amandus - Atheneum,,51.22938,4.41462,Entire condo,Entire home/apt,2,,1.5 baths,,1.0,[],80.0,2,365,365,9,2,0,2022-10-01,2023-04-30,4.56,4.78,3.78,4.67,4.89,4.67,4.89,f,1,1,0,0,0.6,5.0,5.0
990,52064704,Aparthotel in Antwerpen · ★4.94 · 2 bedrooms · 3 beds · 1.5 baths,"“Sud d’Anvers”  <br />Volkstraat 31<br />2000 Antwerpen<br /><br />“Sud d’Anvers” is centrally located within the eclectic & creative district “Het Zuid” (Antwerp), with a huge range of culinary highlights, cozy bars, inspiring fashion stores and art galleries within walking distance. The neighbourhood also houses many state of the art museums, such as Muhka (Museum of Contemporary Art Antwerp), MOMU (Fashion Museum ), FOMU (Museum of Photography) and KMSKA.",420506177,within a few hours,100%,87%,t,7,9,"Antwerpen, Vlaanderen, Belgium",Zuid,,51.21199,4.39662,Room in aparthotel,Private room,4,,1.5 baths,,3.0,[],301.0,2,365,1000,18,5,0,2021-09-19,2023-10-29,4.94,4.83,4.89,4.78,4.89,4.89,4.83,f,5,4,1,0,0.65,5.0,4.857142857142857
991,52067782,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 bath,,15427807,within a day,100%,50%,f,2,2,,Markgrave,,51.19677,4.4035,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],50.0,30,365,365,1,0,0,2022-09-12,2022-09-12,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.06,5.0,5.0
992,52082928,Loft in Antwerpen · ★4.75 · 1 bedroom · 1 bed · 1 bath,,42416431,within a few hours,100%,46%,f,1,1,,Kiel,,51.192273383121936,4.380291560746024,Entire loft,Entire home/apt,2,,1 bath,,1.0,[],75.0,365,365,365,4,4,0,2023-06-04,2023-10-08,4.75,5.0,4.25,5.0,5.0,4.5,4.75,f,1,1,0,0,0.58,5.0,5.0
993,52089122,Condo in Antwerpen · ★4.85 · 1 bedroom · 1 bed · 1 bath,,1935190,within an hour,100%,100%,t,2,2,,Zurenborg,,51.20756,4.43187,Entire condo,Entire home/apt,2,,1 bath,,1.0,[],91.0,7,365,365,20,8,1,2021-11-30,2023-12-01,4.85,4.85,4.84,4.95,5.0,5.0,4.55,f,2,2,0,0,0.79,5.0,5.0
994,52158815,Loft in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,"The Big Sleep is located in the Sint-Andries district. A nice neighborhood located between the Scheldt quays where you can unwind and relax and the historic city with the Grote Markt. Typical shopping streets such as the Kloosterstraat, Steenhouwersvest, Kammenstraat and Nationalestraat embrace the district. Trendy and fashion meet brocante and antiques on the streets. And yet the vibe of a village in the heart of the city has been preserved.",23210844,within an hour,100%,99%,t,1,1,"Antwerpen, Vlaanderen, Belgium",Sint-Andries,,51.217133,4.394827,Entire loft,Entire home/apt,2,,1.5 baths,,1.0,[],119.0,2,365,365,139,54,4,2021-09-19,2023-12-17,5.0,4.99,4.99,4.98,4.99,4.99,4.96,f,1,1,0,0,5.02,5.0,4.950617283950617
995,52163567,Condo in Antwerpen · ★4.87 · 1 bedroom · 1 bed · 1 bath,,35762040,within an hour,100%,99%,t,2,2,,Harmonie,,51.20723,4.40436,Entire condo,Entire home/apt,2,,1 bath,,1.0,[],,2,1125,1125,83,21,0,2021-11-05,2023-10-06,4.87,4.84,4.89,4.92,4.88,4.73,4.66,f,2,2,0,0,3.18,4.875,4.90625
996,52163940,Condo in Antwerpen · ★4.96 · 3 bedrooms · 3 beds · 1.5 baths,"De Harmoniewijk is een upcoming wijk met hippe bars, pop-up stores, leuke parken en terrassen.",907544,within a few hours,100%,63%,t,1,1,"Antwerpen, Vlaanderen, Belgium",Harmonie,,51.200432,4.406842,Entire condo,Entire home/apt,4,,1.5 baths,,3.0,[],107.0,2,365,365,54,19,0,2021-09-18,2023-11-26,4.96,4.96,4.98,5.0,5.0,4.91,4.85,f,1,1,0,0,1.95,5.0,5.0
997,52176647,Rental unit in Antwerpen · ★4.11 · 1 bedroom · 1 bed · 1.5 baths,,219813019,within an hour,100%,100%,f,4,6,,Historisch Centrum,,51.22152,4.40146,Entire rental unit,Entire home/apt,2,,1.5 baths,,1.0,[],71.0,1,1125,1125,175,75,1,2021-09-14,2023-12-10,4.11,4.27,3.94,4.42,4.31,4.86,4.27,t,3,2,1,0,6.29,4.6231884057971016,4.536231884057971
998,52191272,Rental unit in Antwerpen · ★4.49 · 1 bedroom · 1 bed · 1 bath,,278342966,a few days or more,0%,19%,f,1,1,,Kruininge - Bremweide,,51.23421,4.47133,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],82.0,1,6,6,49,4,0,2021-09-25,2023-06-30,4.49,4.55,4.35,4.51,4.49,4.37,4.53,f,1,1,0,0,1.78,5.0,4.9375
999,52200892,Loft in Antwerpen · ★4.88 · 1 bedroom · 1 bed · 1 bath,,24161925,within an hour,100%,100%,f,1,1,,Zuid,,51.20882895969287,4.400009014363798,Entire loft,Entire home/apt,2,,1 bath,,1.0,[],150.0,3,1125,1125,8,2,0,2021-09-21,2023-06-10,4.88,5.0,4.75,5.0,5.0,4.88,4.88,f,1,1,0,0,0.29,5.0,5.0
1000,52215131,Bed and breakfast in Antwerpen · ★4.77 · 2 bedrooms · 2 beds · 1 private bath,,79289630,within an hour,100%,94%,t,1,1,,Hoboken - West,,51.18433,4.34318,Private room in bed and breakfast,Private room,4,,1 private bath,,2.0,[],92.0,1,365,365,98,34,1,2021-09-15,2023-12-17,4.77,4.77,4.88,4.91,4.87,4.64,4.73,t,1,0,1,0,3.53,5.0,5.0
1001,52313604,Rental unit in Antwerpen · ★4.13 · 2 bedrooms · 4 beds · 1.5 baths,"Antwerp is Belgium’s second largest city, has the biggest port and is the capital of coal. It has long been a powerful magnet for everyone from fashion moguls and club queens to art lovers and diamond dealers. In the mid-16th century it was one of Europe’s most important cities and home to baroque superstar painters like Pieter Paul Rubens. Despite many historical travails thereafter and severe WWII bombing, Antwerp retains an intriguing medieval heart with plenty of café-filled cobbled lanes, a riverside fortress and a truly impressive Cathedral. Today, however, Antwerp’s top drawcards are its vibrant fashion and entertainment scene, booming diamond businesses along with its startling architectural and cultural contrasts.",165436938,within an hour,100%,99%,f,134,142,"Antwerpen, Vlaanderen, Belgium",Historisch Centrum,,51.21831,4.39757,Entire rental unit,Entire home/apt,12,,1.5 baths,,4.0,[],71.0,1,5,5,100,52,1,2021-11-04,2023-12-07,4.13,4.35,4.1,4.31,4.6,4.78,4.31,t,134,134,0,0,3.83,4.717948717948718,4.6923076923076925
1002,52315597,Rental unit in Antwerpen · ★3.94 · 1 bedroom · 4 beds · 1 bath,"Antwerp is Belgium’s second largest city, has the biggest port and is the capital of coal. It has long been a powerful magnet for everyone from fashion moguls and club queens to art lovers and diamond dealers. In the mid-16th century it was one of Europe’s most important cities and home to baroque superstar painters like Pieter Paul Rubens. Despite many historical travails thereafter and severe WWII bombing, Antwerp retains an intriguing medieval heart with plenty of café-filled cobbled lanes, a riverside fortress and a truly impressive Cathedral. Today, however, Antwerp’s top drawcards are its vibrant fashion and entertainment scene, booming diamond businesses along with its startling architectural and cultural contrasts.",317037207,within an hour,99%,99%,f,68,73,"Antwerpen, Vlaams Gewest, Belgium",Historisch Centrum,,51.22151,4.3971,Entire rental unit,Entire home/apt,7,,1 bath,,4.0,[],71.0,1,5,5,63,16,0,2021-11-01,2023-10-24,3.94,4.13,3.95,4.17,4.46,4.59,4.08,t,69,69,0,0,2.4,4.454545454545454,4.393939393939394
1003,52368464,Rental unit in Antwerpen · ★4.93 · 1 bedroom · 1 bed · 1 bath,De Reijndersstraat ligt midden in het historisch centrum van Antwerpen. De Groenplaats bevindt zich om de hoek!<br />Aan het einde van de straat vind je de kaaien en de Schelde.<br />De Grote Markt en de kathedraal van Antwerpen liggen op 350 meter afstand van het appartement. <br />De Meir (de langste winkelstraat van Antwerpen) ligt op zo'n 250 meter afstand.,36456000,within an hour,100%,100%,t,3,3,"Antwerpen, Vlaanderen, Belgium",Historisch Centrum,,51.219158,4.399688,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],119.0,2,19,19,81,27,2,2021-11-27,2023-12-16,4.93,4.95,4.93,4.94,4.93,4.94,4.78,t,3,3,0,0,3.19,5.0,4.954545454545454
1004,52403714,Condo in Antwerpen · ★4.94 · 1 bedroom · 1 bed · 1.5 baths,,2628351,within an hour,100%,83%,f,1,1,,Centraal Station,,51.21122,4.42695,Entire condo,Entire home/apt,2,,1.5 baths,,1.0,[],120.0,3,30,30,48,7,1,2021-10-31,2023-12-11,4.94,4.92,4.96,4.94,4.94,4.73,4.81,f,1,1,0,0,1.83,4.970588235294118,4.9411764705882355
1005,52413106,Rental unit in Antwerpen · ★4.26 · Studio · 2 beds · 1 bath,,349719106,within an hour,91%,96%,f,5,6,,Centraal Station,,51.21832,4.42196,Entire rental unit,Entire home/apt,4,,1 bath,,2.0,[],122.0,1,365,1125,53,6,1,2021-09-30,2023-12-08,4.26,4.36,4.38,4.51,4.57,4.38,4.19,t,5,5,0,0,1.94,4.434782608695652,4.3478260869565215
1006,52415607,Rental unit in Antwerpen · ★4.67 · 1 bedroom · 1 bed · 1 bath,,17782396,within an hour,100%,100%,f,1,4,,Zuid,,51.20611,4.39129,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],101.0,2,1125,1125,48,10,0,2021-11-25,2023-07-30,4.67,4.67,4.44,4.85,4.96,4.98,4.5,t,1,1,0,0,1.89,5.0,5.0
1007,52438765,Condo in Antwerpen · ★3.97 · 1 bedroom · 1 bed · 1.5 shared baths,"The building is in the heart of the city next to Cathedral of Our Lady Antwerp or city hall  , next to a lots of restaurants, info tourist point",219813019,within an hour,100%,100%,f,4,6,"Antwerpen, Vlaanderen, Belgium",Historisch Centrum,,51.21955,4.40038,Private room in condo,Private room,2,,1.5 shared baths,,1.0,[],73.0,1,1,1125,32,0,0,2021-12-12,2022-10-16,3.97,4.06,3.84,4.34,4.28,4.84,4.16,t,3,2,1,0,1.29,4.928571428571429,4.785714285714286
1008,52461678,Rental unit in Antwerpen · ★4.83 · 2 bedrooms · 3 beds · 1 bath,"The neighbourhood, called ‘Seefhoek’ among locals, is a vibrant, multicultural area harboring many small local shops. The Winkelhaak design centre, the public library Permeke, supermarket Criee (famous for its butcher shops) and China town are just around the corner, Central Station and the Zoo are a 10-minute walk, the famous shopping street Meir another 5 minutes further. Beer lovers will want to check out Beer lovers bar and coffee lovers will find something of their liking at Viggo’s, both located at Coninckplein. Several mediterranean fish restaurants are located in the Handelsstraat, where you can also find the folkloric restaurant Den Beer, famous for its lobster. For great freshly-baked pizza, check out Loes & Krikke in the Congresstraat.",424643503,within a day,100%,83%,t,1,1,"Antwerpen, Vlaanderen, Belgium",Amandus - Atheneum,,51.22203,4.42332,Entire rental unit,Entire home/apt,4,,1 bath,,3.0,[],95.0,5,31,31,47,18,1,2021-10-11,2023-12-09,4.83,4.94,4.89,4.91,4.98,4.64,4.83,f,1,1,0,0,1.75,5.0,4.913043478260869
1009,52521550,Condo in Antwerpen · ★4.73 · 1 bedroom · 1 bed · 1.5 baths,,14917980,within an hour,100%,96%,f,2,3,,Harmonie,,51.20954513549805,4.405770778656006,Entire condo,Entire home/apt,2,,1.5 baths,,1.0,[],131.0,2,1125,1125,15,13,2,2022-12-11,2023-12-10,4.73,4.73,4.53,4.8,4.93,4.87,4.67,t,2,2,0,0,1.18,5.0,4.777777777777778
1010,52535670,Rental unit in Antwerpen · ★4.96 · 1 bedroom · 1 bed · 1 bath,,425218779,within an hour,100%,100%,t,4,4,,Theaterbuurt-Meir,,51.214134,4.410003,Entire rental unit,Entire home/apt,4,,1 bath,,1.0,[],91.0,1,365,1125,202,92,5,2021-10-24,2023-12-19,4.96,4.96,4.98,4.93,4.93,4.96,4.91,f,4,4,0,0,7.62,5.0,4.954022988505747
1011,52551596,Home in Antwerpen · ★4.47 · 1 bedroom · 1 bed · 1 private bath,"Toffe rustige buurt,<br />100m verder begint het bruisend stadsleven op de Turnhoutsebaan (Walhalla aan betaalbare eetplekjes.<br />Hier kan je de Metro & Tram nemen naar centrum, Zuid...<br /><br />Zo bent u op 5 min tijd in Centraal station.<br />op 15 min bent u aan het MAS.<br /><br />Op wandelafstand heb je gezellige krugerplein & dageraadsplaats.<br /><br />Ook Prima gelegen om een nachtje in de Roma of de Trix door te brengen.<br />Zelfs het Sportpaleis is gemakkelijk te bereiken met fiets, tram of Uber...<br /><br />Sportpaleis (3-4km)<br />Trixx (2km)<br />The Roma (200m)",425341341,within an hour,100%,93%,f,1,1,"Antwerpen, Vlaams Gewest, Belgium",Borgerhout Intra Muros Zuid,,51.212555867208025,4.442697438623058,Private room in home,Private room,2,,1 private bath,,1.0,[],40.0,1,20,20,14,14,4,2023-09-10,2023-12-12,4.47,4.53,4.73,4.87,4.73,4.4,4.4,f,1,0,1,0,3.85,5.0,5.0
1012,52566597,Condo in Antwerpen · ★4.97 · 2 bedrooms · 3 beds · 1.5 baths,"Het Eilandje in Antwerpen is omgeven door de heerlijkste koffieshops & een grote variatie aan restaurants. Zalig wandelen aan het water, een bezoekje aan het MAS,  de haven van Antwerpen of het Red Star Line Museum.  Op een kwartiertje wandelen sta je al in het centrum van Antwerpen.",855489,within an hour,100%,100%,t,1,3,"Antwerpen, Vlaanderen, Belgium",Eilandje,,51.231155,4.409182,Entire condo,Entire home/apt,4,,1.5 baths,,3.0,[],225.0,2,30,1125,34,15,0,2021-11-17,2023-11-12,4.97,4.97,4.97,5.0,5.0,4.88,4.79,t,1,1,0,0,1.32,5.0,5.0
1013,52568642,Condo in Antwerpen · ★4.79 · 1 bedroom · 1 bed · 1.5 baths,,39001675,within an hour,100%,96%,f,7,7,,Harmonie,,51.20966,4.40524,Entire condo,Entire home/apt,2,,1.5 baths,,1.0,[],75.0,2,365,365,86,2,0,2021-10-10,2023-01-01,4.79,4.87,4.64,4.94,4.9,4.79,4.77,f,6,6,0,0,3.19,4.98,4.88
1014,52569274,Condo in Antwerpen · ★4.60 · 2 bedrooms · 2 beds · 1 bath,,39001675,within an hour,100%,96%,f,7,7,,Harmonie,,51.20733,4.40455,Entire condo,Entire home/apt,4,,1 bath,,2.0,[],90.0,2,365,365,94,33,1,2021-10-17,2023-12-10,4.6,4.57,4.49,4.78,4.71,4.7,4.57,f,6,6,0,0,3.52,4.8,4.733333333333333
1015,52579351,Condo in Antwerpen · ★4.65 · 3 bedrooms · 4 beds · 1 bath,,39001675,within an hour,100%,96%,f,7,7,,Harmonie,,51.20906,4.40586,Entire condo,Entire home/apt,6,,1 bath,,4.0,[],95.0,2,1125,1125,115,43,2,2021-10-11,2023-12-17,4.65,4.7,4.6,4.78,4.79,4.79,4.69,f,6,6,0,0,4.27,4.815789473684211,4.7368421052631575
1016,52593265,Rental unit in Antwerpen · ★4.98 · 1 bedroom · 1 bed · 1 shared bath,,12108305,within an hour,100%,90%,f,2,2,,Tentoonstellingswijk,,51.19325,4.39304,Private room in rental unit,Private room,1,,1 shared bath,,1.0,[],40.0,1,4,4,65,30,2,2021-10-10,2023-12-16,4.98,4.97,4.97,4.97,5.0,4.74,4.94,f,2,1,1,0,2.41,5.0,5.0
1017,52645207,Townhouse in Antwerpen · ★4.79 · 1 bedroom · 2 beds · 1 shared bath,,7721403,within an hour,100%,87%,t,1,1,,Dam,,51.22992,4.43134,Private room in townhouse,Private room,4,,1 shared bath,,2.0,[],50.0,1,1125,1125,28,15,1,2021-10-18,2023-12-02,4.79,4.68,4.5,4.86,4.86,4.79,4.54,f,1,0,1,0,1.05,5.0,5.0
1018,52645856,Rental unit in Antwerpen · ★4.84 · 1 bedroom · 1 bed · 1 bath,"This apartment is situated at the best location in town. From here you can do anything on foot. The Groenplaats square is just around the corner, as well as the Cathedral.<br />There are plenty of restaurants, bars and markets nearby, as well as shops and musea (Rubenshuis, Plantin-Moretus...)",43247005,within an hour,100%,97%,t,14,20,"Antwerpen, Vlaanderen, Belgium",Historisch Centrum,,51.21889,4.40036,Entire rental unit,Entire home/apt,4,,1 bath,,1.0,[],143.0,1,1125,1125,25,15,1,2021-10-24,2023-12-12,4.84,4.96,4.92,4.96,4.92,4.79,4.63,f,14,14,0,0,0.94,5.0,5.0
1019,52706167,Condo in Antwerpen · 1 bedroom · 1 bed · 1 bath,,10207953,within a day,100%,67%,f,1,1,,Borgerhout Extra Muros,,51.210200283781056,4.447411239974447,Entire condo,Entire home/apt,2,,1 bath,,1.0,[],,3,1125,1125,2,2,0,2023-10-23,2023-11-02,5.0,5.0,5.0,5.0,5.0,4.5,4.5,f,1,1,0,0,0.91,5.0,5.0
1020,52729945,Rental unit in Antwerpen · ★4.02 · 1 bedroom · 4 beds · 1 bath,"Antwerp is Belgium’s second largest city, has the biggest port and is the capital of coal. It has long been a powerful magnet for everyone from fashion moguls and club queens to art lovers and diamond dealers. In the mid-16th century it was one of Europe’s most important cities and home to baroque superstar painters like Pieter Paul Rubens. Despite many historical travails thereafter and severe WWII bombing, Antwerp retains an intriguing medieval heart with plenty of café-filled cobbled lanes, a riverside fortress and a truly impressive Cathedral. Today, however, Antwerp’s top drawcards are its vibrant fashion and entertainment scene, booming diamond businesses along with its startling architectural and cultural contrasts.",165436938,within an hour,100%,99%,f,134,142,"Antwerpen, Vlaanderen, Belgium",Historisch Centrum,,51.22139,4.3985,Entire rental unit,Entire home/apt,12,,1 bath,,4.0,[],71.0,1,5,5,46,9,0,2021-10-16,2023-11-26,4.02,3.85,3.91,4.4,4.45,4.81,4.11,t,134,134,0,0,1.72,4.65,4.6
1021,52730244,Rental unit in Antwerpen · ★4.44 · 3 bedrooms · 6 beds · 1 bath,Hof van Roosendael,149585620,within an hour,100%,100%,f,2,2,"Antwerpen, Vlaanderen, Belgium",Oud - Merksem,,51.24974,4.4447,Entire rental unit,Entire home/apt,6,,1 bath,,6.0,[],274.0,3,1125,1125,18,1,0,2021-12-27,2022-12-27,4.44,4.56,4.33,4.39,4.56,4.56,4.61,t,1,1,0,0,0.74,5.0,5.0
1022,52749180,Rental unit in Antwerpen · ★4.13 · 2 bedrooms · 7 beds · 1 bath,"Antwerp is Belgium’s second largest city, has the biggest port and is the capital of coal. It has long been a powerful magnet for everyone from fashion moguls and club queens to art lovers and diamond dealers. In the mid-16th century it was one of Europe’s most important cities and home to baroque superstar painters like Pieter Paul Rubens. Despite many historical travails thereafter and severe WWII bombing, Antwerp retains an intriguing medieval heart with plenty of café-filled cobbled lanes, a riverside fortress and a truly impressive Cathedral. Today, however, Antwerp’s top drawcards are its vibrant fashion and entertainment scene, booming diamond businesses along with its startling architectural and cultural contrasts.",317037207,within an hour,99%,99%,f,68,73,"Antwerpen, Vlaanderen, Belgium",Historisch Centrum,,51.22113,4.39843,Entire rental unit,Entire home/apt,12,,1 bath,,7.0,[],71.0,1,5,5,24,15,3,2022-01-22,2023-12-09,4.13,4.22,3.78,4.39,4.61,4.74,4.09,t,69,69,0,0,1.02,5.0,5.0
1023,52785452,Rental unit in Antwerpen · ★4.11 · Studio · 3 beds · 1 bath,"Antwerp is Belgium’s second largest city, has the biggest port and is the capital of coal. It has long been a powerful magnet for everyone from fashion moguls and club queens to art lovers and diamond dealers. In the mid-16th century it was one of Europe’s most important cities and home to baroque superstar painters like Pieter Paul Rubens. Despite many historical travails thereafter and severe WWII bombing, Antwerp retains an intriguing medieval heart with plenty of café-filled cobbled lanes, a riverside fortress and a truly impressive Cathedral. Today, however, Antwerp’s top drawcards are its vibrant fashion and entertainment scene, booming diamond businesses along with its startling architectural and cultural contrasts.",165436938,within an hour,100%,99%,f,134,142,"Antwerpen, Vlaanderen, Belgium",Historisch Centrum,,51.21985,4.39752,Entire rental unit,Entire home/apt,7,,1 bath,,3.0,[],71.0,1,5,5,105,59,3,2021-10-24,2023-12-09,4.11,4.28,4.11,4.42,4.75,4.79,4.35,t,134,134,0,0,3.96,4.72972972972973,4.702702702702703
